date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:24:04	132939/132939	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:04%20GMT	https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/5-simple-seo-tips-for-startups/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:04	227725/227725	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:04%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/09/magnet-magnetic-poles-magnetism-297698.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/09/magnet-magnetic-poles-magnetism-297698.png	(from https://davisdigitalconsulting.com/blog/)
09:24:05	62987/62987	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:05%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/08/Post-Thumbnails-2.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/08/Post-Thumbnails-2.png	(from https://davisdigitalconsulting.com/blog/)
09:24:05	136851/136851	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:05%20GMT	https://davisdigitalconsulting.com/digital-lead-generation-a-brief-overview/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/digital-lead-generation-a-brief-overview/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:05	162004/162004	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:05%20GMT	https://davisdigitalconsulting.com/start-outbound-calling/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/start-outbound-calling/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:06	134933/134933	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:05%20GMT	https://davisdigitalconsulting.com/case-study-law-firm/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/case-study-law-firm/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:06	136364/136364	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:06%20GMT	https://davisdigitalconsulting.com/7-5x-ranked-organic-keywords/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/7-5x-ranked-organic-keywords/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:06	135789/135789	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:06%20GMT	https://davisdigitalconsulting.com/the-most-simple-wordpress-backup-for-free/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/the-most-simple-wordpress-backup-for-free/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:06	145573/145573	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:06%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-10.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-10.png	(from https://davisdigitalconsulting.com/blog/)
09:24:07	133239/133239	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:06%20GMT	https://davisdigitalconsulting.com/lead-magnets-the-easy-way/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/lead-magnets-the-easy-way/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:07	269559/269559	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:06%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-7.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-7.png	(from https://davisdigitalconsulting.com/blog/)
09:24:07	133427/133427	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:07%20GMT	https://davisdigitalconsulting.com/paid-ads-a-brief-overview/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/paid-ads-a-brief-overview/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:07	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-66e08628-18d60d6639c8445e;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=6.0.4	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mindc24.css	(from https://davisdigitalconsulting.com/blog/)
09:24:07	261123/261123	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:07%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-6.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-6.png	(from https://davisdigitalconsulting.com/blog/)
09:24:07	146115/146115	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:07%20GMT	https://davisdigitalconsulting.com/85-cpc-reduction/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/85-cpc-reduction/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:08	149404/149404	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:07%20GMT	https://davisdigitalconsulting.com/e-com-keyword-traffic/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/e-com-keyword-traffic/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:08	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-66e08628-171ff54fb696a66;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=6.0.4	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mindc24.css	(from https://davisdigitalconsulting.com/blog/)
09:24:08	145591/145591	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:08%20GMT	https://davisdigitalconsulting.com/8x-roi-case-study/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/8x-roi-case-study/index.html	(from https://davisdigitalconsulting.com/blog/)
09:24:09	1409/1409	---M-Z	200	added ('OK')	text/css	etag:%22581-66e08628-5ecfb7391fded9c9;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-image-box.min2401.css	(from https://davisdigitalconsulting.com/blog/)
09:24:09	46560/46560	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b5e0-66e1a7f6-893f38022b2a0cc7;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-1974.js?ver=1707253328	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-19749fb9.js	(from https://davisdigitalconsulting.com/blog/)
09:24:09	161541/161541	---M-Z	200	added ('OK')	text/css	etag:%2227705-66dfcd17-cb93513bd7a5b3b6;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-2814.css?ver=1689337887	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-28148ea5.css	(from https://davisdigitalconsulting.com/case-studies/)
09:24:09	33583/33583	---M-Z	200	added ('OK')	text/css	etag:%22832f-661a80ea-a5cd28e307f9eacc;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2814.css?ver=1713034570	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-28145188.css	(from https://davisdigitalconsulting.com/case-studies/)
09:24:10	290288/290288	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:09%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-500-%c3%97-500-px-1200-%c3%97-628-px-2-1.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-500-%c3%97-500-px-1200-%c3%97-628-px-2-1.png	(from https://davisdigitalconsulting.com/case-studies/)
09:24:10	143720/143720	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:10%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-1.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-1.png	(from https://davisdigitalconsulting.com/case-studies/)
09:24:10	135932/135932	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:10%20GMT	https://davisdigitalconsulting.com/web-traffic-recovery/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/web-traffic-recovery/index.html	(from https://davisdigitalconsulting.com/case-studies/)
09:24:10	133871/133871	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:10%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-2.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-2.png	(from https://davisdigitalconsulting.com/case-studies/)
09:24:11	134113/134113	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:10%20GMT	https://davisdigitalconsulting.com/752-leads-in-90-days/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/752-leads-in-90-days/index.html	(from https://davisdigitalconsulting.com/case-studies/)
09:24:11	265957/265957	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:10%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-9.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail-9.png	(from https://davisdigitalconsulting.com/case-studies/)
09:24:11	137337/137337	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:11%20GMT	https://davisdigitalconsulting.com/400-increase-in-backlinks/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/400-increase-in-backlinks/index.html	(from https://davisdigitalconsulting.com/case-studies/)
09:24:11	46560/46560	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b5e0-66dfcd17-a0267e6eae07383c;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-2814.js?ver=1689337887	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-28148ea5.js	(from https://davisdigitalconsulting.com/case-studies/)
09:24:12	133520/133520	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:11%20GMT	https://davisdigitalconsulting.com/400-increase-in-backlinks-copy/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/400-increase-in-backlinks-copy/index.html	(from https://davisdigitalconsulting.com/case-studies/)
09:24:12	11578/11578	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:11%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/03/Davis-2-150x150.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/03/Davis-2-150x150.png	(from https://davisdigitalconsulting.com/get-started/)
09:24:12	161541/161541	---M-Z	200	added ('OK')	text/css	etag:%2227705-66dff6a3-667c0683a7927537;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-2776.css?ver=1706308594	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-27760b39.css	(from https://davisdigitalconsulting.com/get-started/)
09:24:12	17969/17969	---M-Z	200	added ('OK')	text/css	etag:%224631-661bf64c-2cff609499efae84;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2776.css?ver=1713130156	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-27762800.css	(from https://davisdigitalconsulting.com/get-started/)
09:24:13	3307/3307	---MCZ	200	added ('OK')	application/javascript	etag:W/%2238897a45f9aedebed44ddc436fdf1736%22	https://static.hsappstatic.net/MeetingsEmbed/ex/MeetingsEmbedCode.js	C:/Users/Darrell/Downloads/Testing%20DDC%202/static.hsappstatic.net/MeetingsEmbed/ex/MeetingsEmbedCode.js	(from https://davisdigitalconsulting.com/get-started/)
09:24:13	1868/1868	---M-Z	200	added ('OK')	text/css	etag:%2274c-66e08628-d137102aaa182770;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-video.min2401.css	(from https://davisdigitalconsulting.com/get-started/)
09:24:13	106/106	---M--	200	added ('OK')	text/css	etag:%226a-66e08628-fe32e602de127dea;;;%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min2401.css	(from https://davisdigitalconsulting.com/get-started/)
09:24:14	46560/46560	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b5e0-66dff6a3-2960e3a35e74e25e;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-2776.js?ver=1706308594	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-27760b39.js	(from https://davisdigitalconsulting.com/get-started/)
09:24:15	20263/20263	---M-Z	200	added ('OK')	text/css	etag:%224f27-66216bf2-4b3127003588881c;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2033.css?ver=1713487954	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-203344f1.css	(from https://davisdigitalconsulting.com/web-design-services/)
09:24:15	348268/348268	---MC-	200	added ('OK')	image/jpeg	etag:%229328578189184510cc425b4e48560c12.1%22	https://live.staticflickr.com/65535/53016976270_33f2d9a72f_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016976270_33f2d9a72f_k.jpg	(from https://davisdigitalconsulting.com/web-design-services/)
09:24:17	650523/650523	---MC-	200	added ('OK')	image/jpeg	etag:%220aafbd9777ca552c1c44f7da5236e464.1%22	https://live.staticflickr.com/65535/53016975990_aa48a0ffc4_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016975990_aa48a0ffc4_k.jpg	(from https://davisdigitalconsulting.com/web-design-services/)
09:24:18	255703/255703	---MC-	200	added ('OK')	image/jpeg	etag:%222bcdeb9e3187943786c5dafb047d9552.1%22	https://live.staticflickr.com/65535/53017071778_7c9ee5b10a_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53017071778_7c9ee5b10a_k.jpg	(from https://davisdigitalconsulting.com/web-design-services/)
09:24:19	20522/20522	---M-Z	200	added ('OK')	text/css	etag:%22502a-66216c0e-ee44df9ce5287297;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2027.css?ver=1713487983	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2027315b.css	(from https://davisdigitalconsulting.com/seo-services/)
09:24:19	853569/853569	---MC-	200	added ('OK')	image/jpeg	etag:%22dad889af3c7eb7e6886214f153372efa.1%22	https://live.staticflickr.com/65535/53016005852_bf06e782c0_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016005852_bf06e782c0_k.jpg	(from https://davisdigitalconsulting.com/seo-services/)
09:24:21	447091/447091	---MC-	200	added ('OK')	image/jpeg	etag:%221e7b36a3d972429fbc00e446c107f11f.1%22	https://live.staticflickr.com/65535/53016005862_98fbd50a5f_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016005862_98fbd50a5f_k.jpg	(from https://davisdigitalconsulting.com/seo-services/)
09:24:39	406179/406179	---MC-	200	added ('OK')	image/jpeg	etag:%22cbf3f1c46710ad54478e77291bf8cd12.1%22	https://live.staticflickr.com/65535/53016590736_cd56a423fb_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016590736_cd56a423fb_k.jpg	(from https://davisdigitalconsulting.com/seo-services/)
09:24:45	394065/394065	---MC-	200	added ('OK')	image/jpeg	etag:%22f5936f4fd971cd7baa19e633c7f3f638.1%22	https://live.staticflickr.com/65535/53016589416_5576dc1afc_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016589416_5576dc1afc_k.jpg	(from https://davisdigitalconsulting.com/social-media-management/)
09:24:47	322633/322633	---MC-	200	added ('OK')	image/jpeg	etag:%223ca8fac01aa997568909b5715042f404.1%22	https://live.staticflickr.com/65535/53016975315_db2f8b524b_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016975315_db2f8b524b_k.jpg	(from https://davisdigitalconsulting.com/ads-management/)
09:24:47	20437/20437	---M-Z	200	added ('OK')	text/css	etag:%224fd5-66216bd2-437633c11e4e0ac9;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2045.css?ver=1713487923	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-20454817.css	(from https://davisdigitalconsulting.com/ads-management/)
09:24:48	295721/295721	---MC-	200	added ('OK')	image/jpeg	etag:%22bfe9daa93c0c37b136f56c4c1bd6b293.1%22	https://live.staticflickr.com/65535/53016750774_ec756ac783_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016750774_ec756ac783_k.jpg	(from https://davisdigitalconsulting.com/ecommerce/)
09:24:48	20498/20498	---M-Z	200	added ('OK')	text/css	etag:%225012-66216bde-14a8292ec1b75f3d;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2051.css?ver=1713487935	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2051a2c0.css	(from https://davisdigitalconsulting.com/ecommerce/)
09:24:49	430278/430278	---MC-	200	added ('OK')	image/jpeg	etag:%221fce419ed9601b48948a44057c35e9f3.1%22	https://live.staticflickr.com/65535/53016590871_dde308533e_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016590871_dde308533e_k.jpg	(from https://davisdigitalconsulting.com/ecommerce/)
09:24:51	652583/652583	---MC-	200	added ('OK')	image/jpeg	etag:%22701c05b9c8315ed525a6e027436e06d3.1%22	https://live.staticflickr.com/65535/53016975445_3acecfb945_k.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/live.staticflickr.com/65535/53016975445_3acecfb945_k.jpg	(from https://davisdigitalconsulting.com/ecommerce/)
09:24:51	20593/20593	---M-Z	200	added ('OK')	text/css	etag:%225071-66216bf0-7acec04ac188b009;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-2056.css?ver=1713487952	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-20565a68.css	(from https://davisdigitalconsulting.com/voip-sms-rvm/)
09:24:52	933/933	---M-Z	200	added ('OK')	text/css	etag:%223a5-661bdc12-90f2f7fc4f159b5f;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-3007.css?ver=1713123443	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-3007b952.css	(from https://davisdigitalconsulting.com/privacy-policy-2/)
09:24:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:24:52%20GMT	https://davisdigitalconsulting.com/t	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/t	(from https://davisdigitalconsulting.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.8)
09:24:54	239539/239539	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:24:53%20GMT	https://davisdigitalconsulting.com/terms-and-conditions/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/terms-and-conditions/index.html	(from https://davisdigitalconsulting.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.8)
09:24:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:24:53%20GMT	https://davisdigitalconsulting.com/e	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/e.64.delayed	(from https://davisdigitalconsulting.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.0.4)
09:24:55	89815/89815	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202024%2014:24:54%20GMT	https://davisdigitalconsulting.com/-negative.svg	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/-negative.svg	(from https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.0)
09:24:55	89815/89815	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202024%2014:24:55%20GMT	https://davisdigitalconsulting.com/OPR/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/OPR/index.html	(from https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.0)
09:24:55	179576/179576	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Sep%202024%2014:24:55%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2020/01/about-bg-img.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2020/01/about-bg-img.jpg	(from https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-19.css?ver=1713110731)
09:24:56	188779/188779	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Sep%202024%2014:24:55%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2020/06/home-hero-bg.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2020/06/home-hero-bg.jpg	(from https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-19.css?ver=1713110731)
09:24:56	19730/19730	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:56%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/logo-blue.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/logo-blue.png	(from https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-1974.css?ver=1713110740)
09:24:56	161541/161541	---M-Z	200	added ('OK')	text/css	etag:%2227705-66e1a804-fd2bb7e79a1a1a24;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-1747.css?ver=1692378680	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-1747fc5e.css	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:57	11724/11724	---M-Z	200	added ('OK')	text/css	etag:%222dcc-6617487c-94705fe67f5898d5;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-1747.css?ver=1712823516	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-1747b664.css	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:57	53346/53346	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:57%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/Post-Thumbnails-min-1024x536.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/Post-Thumbnails-min-1024x536.png	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:57	14426/14426	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:57%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/Davis-6-150x150.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/Davis-6-150x150.png	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:57	9799/9799	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:57%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2024/02/Featured-Image-The-Most-Simple-WordPress-Backup-For-Free-150x150.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2024/02/Featured-Image-The-Most-Simple-WordPress-Backup-For-Free-150x150.png	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:57	13795/13795	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:57%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/09/magnet-magnetic-poles-magnetism-297698-150x150.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/09/magnet-magnetic-poles-magnetism-297698-150x150.png	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:58	7687/7687	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:58%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/08/Post-Thumbnails-2-150x150.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/08/Post-Thumbnails-2-150x150.png	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
09:24:58	2981/2981	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba5-628d7298-b74413b042da0f5;gz%22	https://davisdigitalconsulting.com/wp-includes/js/comment-reply.min.js?ver=9869f90a31d1604043dacf616d2e7765	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/comment-reply.min40d6.js	(from https://davisdigitalconsulting.com/5-simple-seo-tips-for-startups/)
